"","Row.names","vectorbase.RU","display.name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","gene10113","AAEL006791","",10094.0426313678,-0.310593477342421,0.0711153505193194,-4.36746040164766,1.25699576715047e-05,0.00160043012789952
"2","gene10122","AAEL018123","",8051.42568905339,-0.496813643119019,0.100996696170427,-4.91910787141661,8.69395498178199e-07,0.000175096253333089
"3","gene10134","AAEL006802","",224.123534372054,-0.690203323955266,0.160800647998532,-4.29229193132087,1.76838235080584e-05,0.00210627648385767
"4","gene10354","AAEL004292","",135.058030727594,0.707160167297216,0.180126981934667,3.92589805093003,8.640674963949e-05,0.00736251973658947
"5","gene1062","AAEL012762","",8421.36788625088,0.536447346089502,0.133276435809899,4.02507272069215,5.69577113948194e-05,0.00530185352202029
"6","gene10717","AAEL005969","",211.596725156482,0.760310905044997,0.136683559634691,5.56256295253836,2.65841083534897e-08,7.74926758504225e-06
"7","gene10780","AAEL010724","",2491.45988584551,-0.381293110802426,0.0881819339889692,-4.32393681510912,1.53269210844412e-05,0.00186567367969621
"8","gene10992","AAEL011006","",8256.60458551819,-0.661258127848219,0.14621181455671,-4.52260393493537,6.10834753155224e-06,0.000878729423467587
"9","gene11412","AAEL001052","",1621.17926520173,0.591957978557669,0.109440643509756,5.40894095258952,6.33985263555919e-08,1.59605790100203e-05
"10","gene11500","AAEL005201","",4084.14573940915,-0.532990188634452,0.112207211779641,-4.75005287254768,2.03363470618929e-06,0.000350110713112631
"11","gene11545","AAEL000581","",1217.35779327292,0.39024309783265,0.0881683198003,4.42611471690223,9.59455133993391e-06,0.00126895069032512
"12","gene11552","AAEL000593","",951.460916240386,0.528959128955698,0.109517473753333,4.82990623164916,1.36597361979762e-06,0.00025645575909319
"13","gene11779","AAEL009385","",344.007888181094,0.846936266803555,0.180523444221145,4.69155832062479,2.7113195862468e-06,0.000447632146396002
"14","gene11801","AAEL014229","",1207.91242551488,-0.636013551727992,0.144745919289265,-4.393999878207,1.11283877631093e-05,0.00145022530884661
"15","gene11838","AAEL017512","",3073.77185219467,-0.538120732655046,0.136399755353982,-3.94517373772793,7.97421400545182e-05,0.00697309506811733
"16","gene1199","AAEL012517","",2737.69572081668,0.347818871874291,0.0802475109432982,4.33432598451626,1.46207387179816e-05,0.00179948803087869
"17","gene12157","AAEL018061","",12853.1719661942,0.686927581157637,0.109528137712738,6.27169963356138,3.57128021547558e-10,1.79813958849196e-07
"18","gene12261","AAEL001219","",1166.21348148066,-0.931969309430694,0.151533780678873,-6.15024125482425,7.73651748393334e-10,3.72597409432738e-07
"19","gene12352","AAEL001818","",10656.8204418883,-1.16870674389981,0.174936723319264,-6.68073987968145,2.37738885032766e-11,1.75562241967197e-08
"20","gene12359","AAEL001800","",1671.60915217056,-0.544689720230841,0.0894750700096103,-6.08761435081679,1.14605518357722e-09,5.21468865267507e-07
"21","gene12459","AAEL004542","",1540.47104038828,-0.626270165230914,0.153207867182537,-4.08771544665362,4.35642037938612e-05,0.00438691532204182
"22","gene12604","AAEL018267","",3747.33014233484,0.564545157111069,0.105896145656136,5.33112091675414,9.76083973835025e-08,2.40268492848235e-05
"23","gene12621","AAEL004825","",3450.03018607557,-0.406253774489017,0.0934085913095072,-4.34921208845667,1.36627528826507e-05,0.00171680772799937
"24","gene12725","AAEL001857","",2172.14269162503,0.566166250299714,0.131990553040959,4.28944524631261,1.7911996396303e-05,0.00211075727746648
"25","gene12809","AAEL012742","",28422.5965741081,-0.700040343054617,0.143584980298579,-4.87544269323234,1.08564710806113e-06,0.000210977421333212
"26","gene1289","AAEL002185","",1785.12507754066,0.485544610073348,0.0861919812078932,5.6332921377248,1.76801584276481e-08,5.29305715954211e-06
"27","gene13008","AAEL012939","",33206.0377567626,-0.744539490161647,0.154708804707873,-4.81252176673146,1.49037634258675e-06,0.000266272560432797
"28","gene13049","AAEL006106","AaegObp26",368.115134161963,-0.916512612492718,0.184377034005374,-4.97086102635758,6.66562168777646e-07,0.000139311493274528
"29","gene13193","AAEL013492","",170.104636836014,1.22830821445295,0.168394806322693,7.29421673551597,3.004015258564e-13,2.77295641825945e-10
"30","gene13471","AAEL002269","",1412.06291572601,0.560569063529513,0.13433289654629,4.17298426477648,3.00635711919525e-05,0.00329512752115148
"31","gene13762","AAEL010075","",1721.68742089349,-2.03683988413942,0.114673510984481,-17.7620783270084,1.38991310445639e-70,1.53960674580635e-66
"32","gene13955","AAEL012658","",844.709950311807,-0.593859098697977,0.153529524605927,-3.86804492635713,0.000109711454705844,0.00887061156041337
"33","gene13957","AAEL012655","",1155.04100891802,-0.728609879070143,0.122174939417401,-5.96366065368697,2.46648712037453e-09,8.53789932262145e-07
"34","gene14053","AAEL009872","",15820.1309132164,0.54160371193989,0.12232187767017,4.42769292178686,9.52463702116971e-06,0.00126895069032512
"35","gene14227","AAEL013831","",3781.66760469626,0.484684043574887,0.0877426990517108,5.52392448389626,3.3150999395285e-08,9.41573385388647e-06
"36","gene14249","AAEL011967","",2599.99563717426,1.06219111291534,0.162633930487738,6.53117777901473,6.52544852550297e-11,4.51764958231228e-08
"37","gene14262","AAEL000354","",2021.81038200746,-0.545291487226037,0.120257505458286,-4.53436552793942,5.77768971560094e-06,0.000842098276048837
"38","gene14350","AAEL011906","",14954.3139277014,-0.858474943373567,0.143168100975234,-5.99627247638125,2.01898150010134e-09,7.45475269220751e-07
"39","gene14421","AAEL007832","mAChR-B",67.9360333885855,0.853285374845751,0.183374255532215,4.65324520265522,3.26751300527977e-06,0.000524554225499768
