"","Row.names","vectorbase.RU","display.name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","gene10005","AAEL009668","",4141.66902088433,0.573207968009488,0.163271275759518,3.51077043615294,0.0004468100705513,0.00855089047939889
"2","gene10021","AAEL009719","",8911.18465977313,0.403054222295087,0.143448143283288,2.80975558881314,0.00495791351517843,0.0473748454122169
"3","gene1004","AAEL006721","",170206.700681341,0.704056051632732,0.160036194640686,4.39935511596911,1.08573035002507e-05,0.000507954567811043
"4","gene10078","AAEL006339","",444.266644728926,-0.982150451519583,0.22767166081485,-4.31388978322734,1.60406938558962e-05,0.000679606516519818
"5","gene10082","AAEL006330","",23042.3917518616,0.672269177476925,0.159743055154836,4.2084407164074,2.5713897156109e-05,0.000974749324253698
"6","gene10119","AAEL006805","",3932.09846584129,-1.1086852260695,0.276379876377568,-4.01145423683056,6.03458756383965e-05,0.00189536155010608
"7","gene1012","AAEL006744","",5984.84026456705,0.765816652072304,0.112346058935043,6.81658670835166,9.32289674332772e-12,2.82297313387963e-09
"8","gene10122","AAEL018123","",8288.03682069375,0.718890491580888,0.144715159522275,4.96762394454074,6.7778237590703e-07,5.3777942982321e-05
"9","gene1013","AAEL006748","",1628.48756684483,0.457097690482134,0.137403951850233,3.32667062574999,0.000878901933090643,0.0140727588017545
"10","gene10135","AAEL006785","",74163.1249053088,0.850260454483473,0.295838296362577,2.87407162946004,0.00405217049889622,0.040930226254974
"11","gene1014","AAEL006717","",4853.03167058205,0.457015561548258,0.148231875377759,3.08311259223824,0.00204847635140261,0.0257021535582062
"12","gene10156","AAEL007598","",492.024673710619,-1.73341934079911,0.503393312351262,-3.44346914881053,0.000574302113347091,0.0102696070819783
"13","gene10175","AAEL004513","",1507.58793502267,-1.11234391159051,0.269013621146737,-4.13489810236698,3.55112165425744e-05,0.00125032515919669
"14","gene10176","AAEL004520","",14862.0129363668,0.604056869193483,0.186414741769296,3.24039216780963,0.00119365409547748,0.0174514277950388
"15","gene10181","AAEL004514","",2587.13845764023,0.942330648667693,0.23203525672063,4.06115286954971,4.8830982967762e-05,0.00160447711337313
"16","gene10192","AAEL004521","",42365.5079135371,-0.545235230797859,0.147312785073894,-3.70120781115069,0.000214575647886313,0.00505849096556902
"17","gene10233","AAEL003573","",5877.40893349104,0.343380679089106,0.0930628609038592,3.68977136264749,0.000224455689744209,0.00524614327601743
"18","gene10238","AAEL012782","",1706.96460040871,-2.03405781952734,0.397208920440893,-5.12087648300945,3.04118803666142e-07,2.81899511479922e-05
"19","gene10250","AAEL008781","",692.114829369182,4.11398242285067,1.38839144387644,2.96312861981077,0.00304529292232684,0.0336811374672285
"20","gene10259","AAEL008774","",445.941937421306,-1.29770054418159,0.459331764717393,-2.82519225505776,0.00472522545337527,0.045858918823142
"21","gene10269","AAEL009215","",146.761535559689,-1.26033764065949,0.386261958494443,-3.26290905159801,0.0011027490299593,0.0164368924269739
"22","gene10277","AAEL014904","",2348.96467829335,0.748460772686295,0.15886626140554,4.71126321010153,2.4618602795196e-06,0.000156753776489411
"23","gene10281","AAEL013021","",4396.86144975705,2.34828580203357,0.691915535694962,3.39389084489184,0.000689071521799685,0.0117955886382444
"24","gene10293","AAEL010127","",105.034846253794,-2.27452603551548,0.716924557537603,-3.17261560034673,0.00151072402416984,0.0205235548886722
"25","gene10295","AAEL010125","",1887.21336101341,-1.65203654324745,0.564627822759296,-2.92588582541694,0.00343476969378917,0.036303718337923
"26","gene10300","AAEL010126","",1809.31434013557,-0.894263654683271,0.297020526136256,-3.01078065652956,0.00260577011617739,0.0300259677461882
"27","gene10311","AAEL009325","",12954.7738798595,1.25328101109186,0.325526431113019,3.85001305978971,0.000118111526871315,0.00321663171373458
"28","gene10315","AAEL009324","",4912.33161200834,0.660805998854034,0.205636501924627,3.21346644525319,0.00131143120481426,0.0186232977589909
"29","gene10325","AAEL015585","",533.263946074602,-1.07616238507836,0.373788623396538,-2.87906671770666,0.0039885394549942,0.040527843858129
"30","gene1033","AAEL006718","",3635.96957618885,-0.505429893507306,0.17629253637712,-2.86699541508725,0.00414389015896696,0.0416713264251541
"31","gene10336","AAEL003109","",41290.2810294373,0.764428034577428,0.122093221316783,6.2610194598277,3.82468789184383e-10,8.40567697004259e-08
"32","gene10349","AAEL004279","",967.699598742705,-0.663304198998993,0.216016964885744,-3.07061160381467,0.00213620834044001,0.0262944668896438
"33","gene10351","AAEL004282","",2045.73889085702,0.629951185312896,0.195334043677744,3.22499434021942,0.00125975159242498,0.0180308563008222
"34","gene10360","AAEL004288","",4873.23408434326,0.515280517734025,0.169383136727863,3.04210045750831,0.00234933474462203,0.0278850481099475
"35","gene10363","AAEL004278","",15896.4201976127,-1.2929490588771,0.33261627588941,-3.88720923358237,0.000101403342849282,0.0028269091831143
"36","gene10371","AAEL004285","",1356.02005677996,-1.38287746979867,0.292254002986401,-4.731765709512,2.22575223676895e-06,0.00014441952370578
"37","gene1039","AAEL014101","",24.7676343529836,2.14871669753184,0.721203738289937,2.97934769809528,0.0028886279094323,0.0325831489188117
"38","gene10419","AAEL001372","",8986.6394642905,0.340603435519746,0.120776454135636,2.8201145492915,0.00480065090974679,0.0462941750150105
"39","gene10424","AAEL001390","",6643.20763066447,-3.955526642335,0.898078385687772,-4.40443362781274,1.0606060600989e-05,0.000498338557755435
"40","gene10434","AAEL001375","",19115.8775099487,1.52882939109907,0.303834502667715,5.03178334809151,4.85938235750768e-07,4.16439899392451e-05
