"","Row.names","vectorbase.RU","display.name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","gene10434","AAEL001375","",14608.191954259,0.589697324904727,0.119458167964926,4.9364336901422,7.95640721189534e-07,0.000306752649715282
"2","gene10442","AAEL017195","",7207.46937315362,0.530120410294527,0.130159177387261,4.0728623285415,4.64388766613164e-05,0.00841195810192292
"3","gene10717","AAEL005969","",165.78316270696,0.924523242884429,0.158537719017569,5.83156644748986,5.49094372520541e-09,4.61888202630234e-06
"4","gene12120","AAEL002932","",215.55824734178,0.684072902881833,0.154342538786369,4.43217345173182,9.32879230222178e-06,0.00247966387696785
"5","gene12157","AAEL018061","",13058.5016435823,0.777235674721824,0.158167163885421,4.91401410778832,8.92303247423551e-07,0.000330259277936405
"6","gene12352","AAEL001818","",9048.2750664414,-1.31604979823351,0.159475257102637,-8.25237608732314,1.55275864772933e-16,1.43676757674395e-12
"7","gene12809","AAEL012742","",25883.3583145191,-0.669208424641705,0.16340562094725,-4.09538191380661,4.21473013997316e-05,0.00812477041357743
"8","gene13762","AAEL010075","",1806.98493105149,-1.31344180452053,0.200734236531168,-6.54318778509213,6.02211337000057e-11,1.11445230025231e-07
"9","gene14053","AAEL009872","",10565.5107345883,0.585201943432219,0.125071826326034,4.67892698637604,2.88380103643897e-06,0.000988289295932214
"10","gene14227","AAEL013831","",2410.27998862251,0.657064128796453,0.127253941117221,5.16340887384535,2.42492658099214e-07,0.000118093924494317
"11","gene14249","AAEL011967","",1997.54193336123,1.03696808046968,0.157532540580847,6.58256431748144,4.62402662926308e-11,1.06965296001428e-07
"12","gene14350","AAEL011906","",12500.8896810857,-0.739288876635567,0.18320386681674,-4.03533445816994,5.45245716780158e-05,0.00951916720257887
"13","gene15382","AAEL001928","",127698.294365652,-1.07190366548293,0.181317277843616,-5.91175688401537,3.38477872956841e-09,3.13193575846965e-06
"14","gene15411","AAEL001953","",1328.74918934857,-0.747451285606124,0.150539898160493,-4.96513744687971,6.86524313457614e-07,0.000276191716192317
"15","gene15430","AAEL014843","",6110.96895498146,0.654372711997751,0.154030627384217,4.24832855069448,2.15371379657851e-05,0.00486056433164412
"16","gene1808","AAEL001423","",1013.29037307924,-0.802056446719903,0.18101003215755,-4.43100549267788,9.3794699766427e-06,0.00247966387696785
"17","gene181","AAEL007254","",1050.90650294251,0.586383292338061,0.144120088618107,4.06871309864286,4.72735135955897e-05,0.00841195810192292
"18","gene1926","AAEL009181","",102.627541742095,-0.734757615520265,0.183313368236226,-4.00820530760976,6.11819218658796e-05,0.0099318653162278
"19","gene1960","AAEL012077","",1853.53017665149,0.829587754619657,0.11722801301685,7.07670234503092,1.47625142834995e-12,4.55325148884068e-09
"20","gene2387","AAEL008167","",4180.38785668675,0.572935835379864,0.133187362096688,4.30172822976956,1.69471093490157e-05,0.00412662112648533
"21","gene2472","AAEL006194","",66431.3571381335,0.555723045776849,0.105211660575419,5.28195299587057,1.27813994895557e-07,6.73373579769314e-05
"22","gene2631","AAEL012429","",17479.9401029299,-0.672888554038876,0.146525884582233,-4.59228453701119,4.38420056775584e-06,0.00139886233977396
"23","gene2744","AAEL011423","",137.804579759118,-0.895840013137529,0.169600675712929,-5.28205450462859,1.27743179070833e-07,6.73373579769314e-05
"24","gene2896","AAEL001287","",18790.7731154393,-0.902983091892775,0.185937673224603,-4.85637512954149,1.19554114432786e-06,0.000425474700325602
"25","gene2909","AAEL000102","",23056.9502552442,-0.636603384575687,0.150504577320154,-4.22979417577115,2.33905222224178e-05,0.00515315481247695
"26","gene2995","AAEL004464","",1399.61154512524,0.564285689959586,0.135305942569099,4.17044277025316,3.04008396035267e-05,0.00598819970873732
"27","gene3028","AAEL011508","",727.019024392551,0.835374378471688,0.186975613142068,4.46782531921397,7.90187880295741e-06,0.00235858337302467
"28","gene3452","AAEL010143","",6086.21838208637,0.578440103319253,0.114278611858856,5.06166546749516,4.15609809824186e-07,0.00019228187851516
"29","gene3586","AAEL012127","",188.369695631009,0.663921398460916,0.155750987943217,4.26271067187686,2.01961942269343e-05,0.00467188462954558
"30","gene3722","AAEL012694","",1195.88588215832,-0.898775221345891,0.201574908963072,-4.45876535908815,8.24330993412789e-06,0.00238360458814017
"31","gene3951","AAEL012278","",1083.49925624573,0.519573312314222,0.11982949545242,4.33593841276352,1.45139580590575e-05,0.00362966632217456
"32","gene4494","AAEL004739","",33839.2469202836,-0.943725187552295,0.151146795972822,-6.24376574758482,4.27159586758891e-10,4.94063457035002e-07
"33","gene4630","AAEL003788","",2574.86780508393,-0.772576455976313,0.184961991441228,-4.17694711197894,2.95447685918534e-05,0.00598819970873732
"34","gene4643","AAEL003801","",2824.73978867091,0.499125349531827,0.124458512959485,4.01037532638933,6.06223043395252e-05,0.0099318653162278
"35","gene5269","AAEL007748","",1655.94251881746,-0.647709183772361,0.151244374140248,-4.28253406088179,1.84776836072412e-05,0.00438394888250776
"36","gene5499","AAEL006241","",441.532130604824,0.656247497687779,0.13172826458487,4.98182755049484,6.29865557400325e-07,0.000264915727392055
"37","gene5540","AAEL004212","",10501.3787931531,-0.705392361458001,0.167549684678109,-4.2100488748348,2.55315449851836e-05,0.00549403222669543
"38","gene5888","AAEL005422","",15593.2281267518,0.599384229282207,0.113294937406239,5.29047672388934,1.2199794799842e-07,6.73373579769314e-05
"39","gene6033","AAEL014454","",513.126937886146,-0.634243139078076,0.143925055208949,-4.40675974143132,1.04928464482652e-05,0.00269695300516104
