"","Row.names","vectorbase.RU","display.name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","gene10000","AAEL009664","",1106.67733261302,-0.615001864033949,0.130672090135343,-4.70645157199953,2.52065830379385e-06,0.000215187154431523
"2","gene10037","AAEL002124","",7829.70521007256,-0.398033585139703,0.10392608005392,-3.8299682325475,0.000128159802870585,0.00506535957059655
"3","gene10042","AAEL002107","",5569.47273445762,-0.38009732217173,0.0946374834567325,-4.01635069201209,5.9106281477873e-05,0.00273172927809631
"4","gene10053","AAEL002116","",2585.33386168154,0.192989256875479,0.0693387653805858,2.78328083599704,0.00538122047985958,0.0782261367587396
"5","gene10071","AAEL014761","",317.932181248563,-0.490787234126894,0.168592601162815,-2.91108406147033,0.00360177101567322,0.0589661973390071
"6","gene1009","AAEL006753","",6746.85191975147,0.283442966928629,0.080335949576009,3.52822078315577,0.000418363054865509,0.0125443400992448
"7","gene10100","AAEL006350","",5084.7069448903,0.257768814123985,0.0694731292647218,3.71033832579756,0.000206982447214053,0.00741760893050789
"8","gene10112","AAEL006815","",2048.1553793315,-0.267781784891596,0.0951809865823567,-2.81339576849095,0.0049021275742599,0.0730035731975615
"9","gene10119","AAEL006805","",3822.26020682632,-0.441330655463211,0.163839138934335,-2.6936827081354,0.00706674018138206,0.0933157819222303
"10","gene10121","AAEL006798","",294.508261528896,-0.541818877786018,0.11339608352883,-4.77810926907599,1.76951218094634e-06,0.000162443642200163
"11","gene10124","AAEL006793","",9239.51331965973,-0.894021147479789,0.121560670243254,-7.35452630929699,1.91605366261183e-13,1.42671484666591e-10
"12","gene10126","AAEL006811","",309.570919129079,-0.849795667326434,0.151645621922729,-5.60382592356969,2.09671289417693e-08,3.69766354219124e-06
"13","gene10144","AAEL018030","",2948.66530690754,-0.735907482269261,0.109598239854595,-6.71459216175,1.88592949715684e-11,7.22203230011233e-09
"14","gene10175","AAEL004513","",439.032593931382,-0.367753313478253,0.118059281975431,-3.1149885661238,0.00183952040247756,0.0363644424106295
"15","gene10196","AAEL004523","",8336.32433016405,-0.303531039031312,0.0933744827585666,-3.25068509151623,0.00115127301056973,0.0261534104418069
"16","gene10201","AAEL011824","",126.935966453529,-0.564046385576798,0.149836127955374,-3.76442179381991,0.000166934902079342,0.00618074169218071
"17","gene10212","AAEL015017","",333.691486594039,0.386488785352805,0.142112241010064,2.71960235519357,0.00653604630467293,0.0891176283026768
"18","gene10251","AAEL008770","",4904.05334168011,-0.35165644128497,0.0922083606632571,-3.81371535894897,0.000136893126871662,0.00526547569094543
"19","gene10272","AAEL014216","",1189.94622494401,0.342631428502341,0.115785133583716,2.95920052857744,0.00308438323660716,0.0527295771941911
"20","gene10282","AAEL013019","",1077.06449444746,0.385581207262886,0.103396186230807,3.72916276043462,0.00019211703575104,0.0069971321472043
"21","gene10289","AAEL013018","AaegObp56",329928.539791401,-0.274647591761231,0.0967612348205113,-2.83840519677837,0.00453395856874357,0.0693011403190723
"22","gene1029","AAEL006752","",1895.65538474624,0.315673317165782,0.0783341008309603,4.02983265036747,5.58165761201386e-05,0.00260665355309483
"23","gene10292","AAEL010132","",73.3355088654016,-0.642575126016378,0.196522846176867,-3.26972226647924,0.00107653125206551,0.0250064963109776
"24","gene10301","AAEL010128","",78.7556232096923,-0.878040315539079,0.216611173407757,-4.05353196571363,5.04501026123137e-05,0.00241205470083957
"25","gene1034","AAEL006749","",204.405013941554,-0.862063959082592,0.209146159920318,-4.12182542300096,3.75882013860849e-05,0.00193024775163868
"26","gene10345","AAEL004273","",4865.80443193308,-0.758519506976177,0.159552672428252,-4.75403824600476,1.99393292658353e-06,0.000175820282993415
"27","gene10351","AAEL004282","",2232.98615837064,0.230938820491422,0.0867659168509185,2.66163061341496,0.00777631642003812,0.099262827597877
"28","gene10353","AAEL004299","",3988.21351463943,-0.570417875486871,0.0766311829359779,-7.44367832561624,9.79197682493081e-14,7.72010972850281e-11
"29","gene10355","AAEL004283","",1794.97822269446,-0.319387840931445,0.105291718649571,-3.03336145546662,0.00241845732294987,0.0435729217141495
"30","gene10356","AAEL004281","",533.770417359088,-0.946300411809056,0.180286779111459,-5.24886193248827,1.53041718739083e-07,1.97232515024994e-05
"31","gene10361","AAEL004287","",4692.34113031767,0.223711984595414,0.0678092605785354,3.29913617530624,0.000969828525320432,0.0230063924333978
"32","gene10363","AAEL004278","",4954.79013193814,-0.835777358824038,0.101694565167599,-8.21850565412833,2.06054527500632e-16,3.45218604011371e-13
"33","gene10367","AAEL004301","",2115561.32693832,-0.42028935411699,0.0837423683948973,-5.01883768243889,5.19850499325926e-07,5.61899696973015e-05
"34","gene10399","AAEL006224","",4949.38231919362,-0.368746991062473,0.0813666135315231,-4.53192009668207,5.84499600522604e-06,0.000428090062612266
"35","gene10429","AAEL001378","",6217.31826884049,0.270311985472495,0.0600138547688494,4.50415968968555,6.66360864367863e-06,0.000470064982374867
"36","gene10438","AAEL001359","",2163.74591683065,0.310441938102037,0.0930613888670486,3.33588335486318,0.000850288320517992,0.0209748615833915
"37","gene10440","AAEL017536","",4015.00275541368,-0.65326561881437,0.19386679389646,-3.36966225976412,0.000752603666151147,0.0193611265593547
"38","gene1048","AAEL011949","",5973.10936638421,-0.214223203568427,0.06439557971364,-3.32667559669552,0.000878886256054099,0.0214176590725329
"39","gene10494","AAEL001626","",3370.605431823,-0.502593457661801,0.106979674848905,-4.69802753066552,2.62686030039983e-06,0.000220048803789118
