"","Row.names","vectorbase.RU","display.name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","gene1004","AAEL006721","",170206.700681341,0.457592158450029,0.113732053706024,4.02342298005817,5.73583475340083e-05,0.00188328877951421
"2","gene10078","AAEL006339","",444.266644728926,-0.694357956837592,0.158075611310025,-4.39256853782323,1.12019299371344e-05,0.000485425591575284
"3","gene10084","AAEL006359","",343.504545006607,1.46150916372525,0.390142745031074,3.74608827753248,0.000179613407743458,0.00469752839522525
"4","gene10089","AAEL006341","",4193.70553908367,-1.40719857004113,0.227268296062258,-6.1917944316159,5.94830982039614e-10,7.71920662978265e-08
"5","gene10122","AAEL018123","",8288.03682069375,0.552595074584071,0.102643703152941,5.38362371592047,7.30010313207395e-08,6.02855789561452e-06
"6","gene1013","AAEL006748","",1628.48756684483,0.35856039995133,0.096949747761299,3.69841498540198,0.000216949988482191,0.00545417074365007
"7","gene10134","AAEL006802","",1218.08599989987,-1.09958656928327,0.184767624664925,-5.95118636870159,2.66205743454191e-09,2.97321267238263e-07
"8","gene10176","AAEL004520","",14862.0129363668,0.487995781581833,0.132541761752963,3.68182658150703,0.000231568911320242,0.00571622823487249
"9","gene1019","AAEL006754","",917.544880873256,1.10166815331811,0.150492648445215,7.32041175897808,2.47211227121469e-13,6.23796329769841e-11
"10","gene10192","AAEL004521","",42365.5079135371,-0.389348826081238,0.10457904801157,-3.72300985220446,0.000196861836888567,0.00501390540082919
"11","gene10250","AAEL008781","",692.114829369182,5.17764787149824,1.15759248732761,4.47277252416455,7.72119020426059e-06,0.000353050126588103
"12","gene10278","AAEL015533","",105.403141460679,-1.37758129659474,0.338233347335435,-4.07287249305006,4.64368492869248e-05,0.00160189495793326
"13","gene10322","AAEL013662","",757.806610368196,-1.6413886251821,0.292373785864872,-5.61400749498352,1.97693645593282e-08,1.84505042113291e-06
"14","gene10336","AAEL003109","",41290.2810294373,0.391816067548883,0.0866555471988852,4.52153474548625,6.13928801313591e-06,0.000286486090640376
"15","gene10427","AAEL001368","",4159.56530388024,-0.516571824899495,0.109441642211625,-4.72006646154495,2.35767597447409e-06,0.00012500269582951
"16","gene10434","AAEL001375","",19115.8775099487,0.992610968180009,0.217208156007603,4.56986048049348,4.88049014022796e-06,0.000236660351070271
"17","gene10442","AAEL017195","",9057.00307906104,0.533392131457115,0.122177608343791,4.36571102256498,1.26709906550826e-05,0.000539546620831737
"18","gene1045","AAEL011951","",475.395535766229,-0.874309825079015,0.205078302033747,-4.26329756199728,2.01431991121079e-05,0.00078871043419995
"19","gene10515","AAEL001629","",27153.3097142495,0.591849621452791,0.164272599278243,3.60285053047906,0.000314746533014766,0.00731633466492198
"20","gene10517","AAEL013880","",11272.70853846,0.903478441793893,0.230322652814248,3.92266427446256,8.75751428937186e-05,0.00263421390081636
"21","gene10519","AAEL017558","",7446.46094769753,0.650253067935766,0.117354041808799,5.54095161882197,3.00832331504732e-08,2.78853152998876e-06
"22","gene10525","AAEL013238","prt",50.4784870420252,2.77970684423288,0.744654882455725,3.73287936428478,0.000189303273164086,0.00488531515176863
"23","gene10562","AAEL015584","",443.881577774944,-0.967164698928553,0.201235955726592,-4.8061227201494,1.53885461706146e-06,8.847440089485e-05
"24","gene10563","AAEL015583","",86.8079898569422,-3.5255276802218,0.356036494445783,-9.90215254677682,4.0741018139988e-23,3.26551243044398e-20
"25","gene10605","AAEL003247","",3640.70811404817,0.707531458288343,0.148928902235967,4.75080019838801,2.02613255666768e-06,0.000111322912165943
"26","gene10643","AAEL003274","",17.1401748118824,-2.56747018253309,0.558016907397671,-4.60106163181788,4.20343019623291e-06,0.000208276144923162
"27","gene1066","AAEL012764","",2102.11646152815,1.40957591463931,0.355887670096057,3.96073264988039,7.4720153552464e-05,0.00232983252243907
"28","gene10695","AAEL004735","",162.482459939702,-3.07402378371856,0.833333149877148,-3.68882935254855,0.000225288255182727,0.0055814141183997
"29","gene10696","AAEL004714","",93.3084741796846,-4.55184740368586,0.963453629659895,-4.72451113738883,2.30669574371253e-06,0.000123258965505204
"30","gene10707","AAEL004713","",535.384225904107,1.38537758689325,0.199270457366992,6.95224774007432,3.59511327046904e-12,7.4222747611229e-10
"31","gene1071","AAEL008106","",7649.3632874311,-1.25852532573864,0.332728330364428,-3.78244114157701,0.0001552978219803,0.00422372878703307
"32","gene10777","AAEL010723","",5407.18416722703,0.366657578511211,0.104118645142629,3.52153620524872,0.000429054074107083,0.00916346522536538
"33","gene10807","AAEL008879","",532.484020487899,2.84677582541959,0.339804925904245,8.37767674451486,5.39826642479796e-17,2.04324384178603e-14
"34","gene1084","AAEL008099","",4210.11784959395,0.63132680991702,0.103181410678278,6.1186099876606,9.43951189678162e-10,1.18002558812428e-07
"35","gene10855","AAEL016999","",633.076659398165,-1.97505374473308,0.298235176656103,-6.62247078590106,3.53243889880139e-11,5.79915812470696e-09
"36","gene10857","AAEL002901","",1393.73743425077,0.69882296335389,0.128408015826839,5.44220669445018,5.26245631159011e-08,4.5098257674042e-06
"37","gene10859","AAEL002890","",3218.51072137127,-0.28793253681122,0.0804600724218772,-3.57857665478475,0.000345470546129095,0.00777904358958302
"38","gene10863","AAEL002920","",37.0663474015872,-1.84200045924542,0.41547981697079,-4.43342945675487,9.27458627356455e-06,0.000411646620728308
"39","gene10871","AAEL002894","",3330.03568571511,0.628692542989814,0.144880311684961,4.33939253496976,1.42877114623456e-05,0.000597191277257429
